    YYYYMMDD      HHMMSS     JULIAN        YEAR      total_column   error       instrument
    20091013      134411    2455118     2009.782390   5.9496e+015   9.6852e+014      1
    20091013      135445    2455118     2009.782410   4.8562e+015   7.9053e+014      1
    20091013      140519    2455118     2009.782430   6.9179e+015   1.1262e+015      1
    20091013      141553    2455118     2009.782450   5.3896e+015   8.7736e+014      1
    20091013      142633    2455118     2009.782471   5.7769e+015   9.4041e+014      1
    20091013      144741    2455118     2009.782511   7.0281e+015   1.1441e+015      1
    20091013      150849    2455118     2009.782551   5.0917e+015   8.2887e+014      1
    20091013      151923    2455118     2009.782571   5.1051e+015   8.3105e+014      1
    20091013      152956    2455118     2009.782591   5.5550e+015   9.0429e+014      1
    20091013      154617    2455118     2009.782622   5.7052e+015   9.2874e+014      1
    20091013      155652    2455118     2009.782642   5.8548e+015   9.5309e+014      1
    20091013      160726    2455118     2009.782663   4.2441e+015   6.9089e+014      1
    20091013      161759    2455118     2009.782683   5.1095e+015   8.3176e+014      1
    20091013      162830    2455118     2009.782703   5.2897e+015   8.6110e+014      1
    20091013      163904    2455118     2009.782723   6.0080e+015   9.7802e+014      1
    20091013      170011    2455118     2009.782763   5.5580e+015   9.0477e+014      1
    20091013      171045    2455118     2009.782783   5.6183e+015   9.1460e+014      1
    20091014       71435    2455119     2009.784388   4.3749e+015   7.1218e+014      1
    20091014      114859    2455119     2009.784911   7.4509e+015   1.2129e+015      1
    20091014      152014    2455119     2009.785312   5.3047e+015   8.6354e+014      1
    20091014      155733    2455119     2009.785383   4.1366e+015   6.7339e+014      1
    20091014      163450    2455119     2009.785454   3.6884e+015   6.0043e+014      1
    20091014      165327    2455119     2009.785490   3.3535e+015   5.4592e+014      1
    20091015      162459    2455120     2009.788175   5.7001e+015   9.2791e+014      1
    20091016       74506    2455121     2009.789926   4.6132e+015   7.5097e+014      1
    20091016       83141    2455121     2009.790015   4.9319e+015   8.0286e+014      1
    20091016      105438    2455121     2009.790287   8.4916e+015   1.3823e+015      1
    20091016      110514    2455121     2009.790307   8.6179e+015   1.4029e+015      1
    20091016      111548    2455121     2009.790327   6.1477e+015   1.0008e+015      1
    20091016      112623    2455121     2009.790347   1.0094e+016   1.6432e+015      1
    20091016      113658    2455121     2009.790367   5.1069e+015   8.3135e+014      1
    20091016      114732    2455121     2009.790387   9.7429e+015   1.5860e+015      1
    20091016      115806    2455121     2009.790407   7.5374e+015   1.2270e+015      1
    20091016      120842    2455121     2009.790428   7.2735e+015   1.1840e+015      1
    20091016      121918    2455121     2009.790448   5.9498e+015   9.6855e+014      1
    20091016      122953    2455121     2009.790468   8.6413e+015   1.4067e+015      1
    20091016      124028    2455121     2009.790488   6.6898e+015   1.0890e+015      1
    20091016      125104    2455121     2009.790508   9.6132e+015   1.5649e+015      1
    20091016      130138    2455121     2009.790528   5.0386e+015   8.2023e+014      1
    20091016      131212    2455121     2009.790548   1.0682e+016   1.7389e+015      1
    20091016      132246    2455121     2009.790568   6.5082e+015   1.0595e+015      1
    20091016      133321    2455121     2009.790589   8.5767e+015   1.3962e+015      1
    20091016      134355    2455121     2009.790609   7.9691e+015   1.2973e+015      1
    20091016      135432    2455121     2009.790629   7.5160e+015   1.2235e+015      1
    20091016      141540    2455121     2009.790669   7.3304e+015   1.1933e+015      1
    20091016      142616    2455121     2009.790689   6.4853e+015   1.0557e+015      1
    20091016      143652    2455121     2009.790709   6.3886e+015   1.0400e+015      1
    20091016      144728    2455121     2009.790730   5.9264e+015   9.6476e+014      1
    20091016      145804    2455121     2009.790750   7.2204e+015   1.1754e+015      1
    20091016      150838    2455121     2009.790770   6.3035e+015   1.0261e+015      1
    20091016      151912    2455121     2009.790790   7.1223e+015   1.1594e+015      1
    20091018      161634    2455123     2009.796379   7.8272e+015   1.2742e+015      1
    20091019       64928    2455124     2009.798039   1.3390e+016   2.1797e+015      1
    20091019       94641    2455124     2009.798376   8.1227e+015   1.3223e+015      1
    20091019      105635    2455124     2009.798509   1.2206e+016   1.9870e+015      1
    20091019      124704    2455124     2009.798720   1.1829e+016   1.9256e+015      1
    20091020      110415    2455125     2009.801264   1.5431e+016   2.5119e+015      1
    20091020      115318    2455125     2009.801357   1.8441e+016   3.0021e+015      1
    20091020      124220    2455125     2009.801450   2.3085e+016   3.7580e+015      1
    20091020      145835    2455125     2009.801710   1.4337e+016   2.3339e+015      1
    20091020      154516    2455125     2009.801798   1.3480e+016   2.1944e+015      1
    20091020      163154    2455125     2009.801887   1.0188e+016   1.6586e+015      1
    20091021       85420    2455126     2009.803756   8.4611e+015   1.3774e+015      1
    20091021       93937    2455126     2009.803842   8.6035e+015   1.4006e+015      1
    20091021      102614    2455126     2009.803931   1.1668e+016   1.8995e+015      1
    20091021      111249    2455126     2009.804020   1.4473e+016   2.3561e+015      1
    20091024      104016    2455129     2009.812177   6.9114e+015   1.1251e+015      1
    20091024      112653    2455129     2009.812266   8.3072e+015   1.3523e+015      1
    20091024      121259    2455129     2009.812353   1.2948e+016   2.1078e+015      1
    20091024      134612    2455129     2009.812531   1.6345e+016   2.6607e+015      1
    20091024      143158    2455129     2009.812618   1.5383e+016   2.5043e+015      1
    20091024      151833    2455129     2009.812707   1.3465e+016   2.1919e+015      1
    20091024      160508    2455129     2009.812795   1.4700e+016   2.3930e+015      1
    20091024      165103    2455129     2009.812883   1.3661e+016   2.2239e+015      1
    20091031      144432    2455136     2009.831820   1.1395e+016   1.8550e+015      1
    20091031      151814    2455136     2009.831884   1.3461e+016   2.1914e+015      1
    20091103       74518    2455139     2009.839241   1.5948e+016   2.5962e+015      1
    20091109       92536    2455145     2009.855871   1.1456e+016   1.8648e+015      1
    20091109      103300    2455145     2009.855999   1.5647e+016   2.5472e+015      1
    20091109      114029    2455145     2009.856127   1.5050e+016   2.4500e+015      1
    20091109      121415    2455145     2009.856191   1.2918e+016   2.1028e+015      1
    20091109      124759    2455145     2009.856256   1.7074e+016   2.7794e+015      1
    20091109      135527    2455145     2009.856384   1.6376e+016   2.6657e+015      1
    20091109      142907    2455145     2009.856448   1.8637e+016   3.0340e+015      1
    20091109      150252    2455145     2009.856512   1.6160e+016   2.6307e+015      1
    20091110       62501    2455146     2009.858267   8.4148e+015   1.3698e+015      1
    20091110       65742    2455146     2009.858329   9.8902e+015   1.6100e+015      1
    20091110       73129    2455146     2009.858393   6.6415e+015   1.0812e+015      1
    20091110       83901    2455146     2009.858522   9.7271e+015   1.5835e+015      1
    20091110       91255    2455146     2009.858586   1.1897e+016   1.9367e+015      1
    20091110       94655    2455146     2009.858651   1.2038e+016   1.9597e+015      1
    20091110      115201    2455146     2009.858889   1.9581e+016   3.1876e+015      1
    20091110      124104    2455146     2009.858982   2.1244e+016   3.4583e+015      1
    20091110      133008    2455146     2009.859076   2.5089e+016   4.0842e+015      1
    20091110      141919    2455146     2009.859169   2.2158e+016   3.6071e+015      1
    20091110      150821    2455146     2009.859262   1.9812e+016   3.2252e+015      1
    20091110      155726    2455146     2009.859356   1.3980e+016   2.2758e+015      1
    20091110      164629    2455146     2009.859449   9.3077e+015   1.5152e+015      1
    20091111       61422    2455147     2009.860986   7.1285e+015   1.1604e+015      1
    20091111       64804    2455147     2009.861050   7.2669e+015   1.1830e+015      1
    20091111       72151    2455147     2009.861115   8.8066e+015   1.4336e+015      1
    20091111       75535    2455147     2009.861179   1.0932e+016   1.7796e+015      1
    20091111       82919    2455147     2009.861243   1.0388e+016   1.6910e+015      1
    20091111       90303    2455147     2009.861307   8.7088e+015   1.4177e+015      1
    20091111       93647    2455147     2009.861371   1.1057e+016   1.7999e+015      1
    20091111      101029    2455147     2009.861435   1.1097e+016   1.8065e+015      1
    20091111      111755    2455147     2009.861564   1.0529e+016   1.7140e+015      1
    20091111      115138    2455147     2009.861628   1.0434e+016   1.6986e+015      1
    20091111      122520    2455147     2009.861692   1.0857e+016   1.7675e+015      1
    20091111      125903    2455147     2009.861756   8.5034e+015   1.3842e+015      1
    20091111      133245    2455147     2009.861820   9.4429e+015   1.5372e+015      1
    20091111      140623    2455147     2009.861884   6.6708e+015   1.0859e+015      1
    20091111      154621    2455147     2009.862074   6.2294e+015   1.0141e+015      1
    20091112       65109    2455148     2009.863796   1.7815e+016   2.9001e+015      1
    20091112       73750    2455148     2009.863885   1.9909e+016   3.2409e+015      1
    20091112       82431    2455148     2009.863974   1.7352e+016   2.8247e+015      1
    20091112       91108    2455148     2009.864062   1.8519e+016   3.0147e+015      1
    20091112       95254    2455148     2009.864142   2.0704e+016   3.3704e+015      1
    20091112      103930    2455148     2009.864230   2.6864e+016   4.3731e+015      1
    20091112      112608    2455148     2009.864319   3.2157e+016   5.2348e+015      1
    20091112      120759    2455148     2009.864399   4.2762e+016   6.9611e+015      1
    20091114       64136    2455150     2009.869257   5.0729e+015   8.2581e+014      1
    20091114       74651    2455150     2009.869381   4.6292e+015   7.5358e+014      1
    20091114       82040    2455150     2009.869446   6.1953e+015   1.0085e+015      1
    20091114       85425    2455150     2009.869510   1.0088e+016   1.6422e+015      1
